match_id,bowler,inning,batting_team,total_bowler_runs,maiden,economy,overs,wickets,venue,catch,Direct_runout,Indirect_runout,Stumping,lbw/bowled,fp_points,fp_avg,opp_avg,ven_avg,inn_avg,run_avg,eco_avg,maiden_avg,wicket_avg,over_avg,Points
190,A Mishra,2,Kings XI Punjab,28,0,7,4,2,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,52,35,33.75,28.33333333,59.625,26.02857143,7.061904762,0.028571429,1.428571429,3.742857143,9.5
190,MS Gony,2,Kings XI Punjab,35,0,17.5,2,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,-6,29,22.42857143,38.66666667,27.11764706,27.60714286,9.31547619,0.107142857,0.964285714,3.25,8
190,I Sharma,2,Kings XI Punjab,23,0,5.75,4,0,"Rajiv Gandhi International Stadium, Uppal",1,0,0,0,0,12,10.33333333,16.6,10.75,20.68181818,27.34285714,7.74047619,0.028571429,0.742857143,3.6,9.5
190,DW Steyn,2,Kings XI Punjab,24,0,8,3,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,0,59.33333333,11.6,63.5,26.92857143,25.59375,6.848958333,0.03125,1.21875,3.78125,9
190,P Kumar,1,Deccan Chargers,29,0,7.25,4,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,0,53,35.14285714,0,32.66666667,30.09756098,8.363821138,0.073170732,1.048780488,3.682926829,9.5
190,VS Malik,1,Deccan Chargers,13,0,6.5,2,0,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,2,11,17.5,2,4,19.22222222,8.287037037,0,0.333333333,2.444444444,9.5
190,RJ Harris,1,Deccan Chargers,31,0,7.75,4,1,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,25,42.66666667,25,25,46.53846154,28.83333333,7.407407407,0.111111111,1.277777778,3.888888889,9
191,S Nadeem,1,Pune Warriors,39,0,9.75,4,2,Dr DY Patil Sports Academy,0,0,0,0,0,50,2,50,50,50,32,8,0,1,4,9
191,AB Dinda,1,Pune Warriors,42,0,10.5,4,2,Dr DY Patil Sports Academy,0,0,0,0,0,48,35.66666667,48,48,35.69230769,22.93333333,7.358333333,0,1.066666667,3.233333333,8.5
191,R Sharma,2,Delhi Daredevils,29,0,7.25,4,2,Dr DY Patil Sports Academy,0,0,0,0,1,58,24.66666667,48.33333333,33,34,25.11111111,7.222222222,0,1,3.444444444,9.5
191,UT Yadav,1,Pune Warriors,36,0,9,4,0,Dr DY Patil Sports Academy,0,0,0,0,0,0,32.33333333,0,0,30.5,26.22222222,8.111111111,0,0.888888889,3.333333333,9
191,AC Thomas,2,Delhi Daredevils,22,0,11,2,0,Dr DY Patil Sports Academy,0,0,0,0,0,-2,37.5,-2,24.33333333,-2,26.66666667,9.361111111,0,1,3,8.5
191,WD Parnell,2,Delhi Daredevils,26,0,13,2,0,Dr DY Patil Sports Academy,0,0,0,0,0,-6,80.5,-6,51.66666667,-6,27,8.916666667,0,1.666666667,3.333333333,8
192,SW Tait,2,Kolkata Knight Riders,29,0,7.25,4,1,Eden Gardens,0,0,0,0,0,25,27,12.5,25,38.4,33.3,8.325,0.1,1.5,4,9.5
192,SK Trivedi,2,Kolkata Knight Riders,8,0,8,1,0,Eden Gardens,0,0,0,0,0,0,39.33333333,27.83333333,8.333333333,38.3125,25.11111111,7.923611111,0,1.055555556,3.25,9
192,SK Warne,2,Kolkata Knight Riders,17,0,4.25,4,1,Eden Gardens,0,0,0,0,0,31,40,14.5,11.66666667,35.80952381,26.80434783,7.5,0.02173913,1.108695652,3.652173913,10
192,B Lee,1,Rajasthan Royals,12,0,4,3,1,Eden Gardens,0,0,0,0,1,39,-1.333333333,21.33333333,39,28.77777778,27.53333333,7.083333333,0.066666667,0.8,3.866666667,10
192,L Balaji,1,Rajasthan Royals,15,0,5,3,3,Eden Gardens,0,0,0,0,2,101,9,41.33333333,66,35.6875,27.60606061,8.328282828,0.03030303,1.181818182,3.363636364,10
192,A Singh,2,Kolkata Knight Riders,7,0,7,1,0,Eden Gardens,0,0,0,0,0,0,49,21.33333333,0,34.8,20.11111111,6.296296296,0.111111111,1.555555556,3.333333333,9.5
193,RP Singh,1,Chennai Super Kings,24,0,6,4,1,Nehru Stadium,0,0,0,0,0,27,4,33.75,13.5,50.43478261,28.84782609,7.913043478,0.043478261,1.260869565,3.673913043,9.5
193,DE Bollinger,2,Kochi Tuskers Kerala,18,0,6,3,1,Nehru Stadium,0,0,0,0,0,27,64,27,27,54.57142857,25,6.703703704,0.222222222,1.555555556,3.777777778,9.5
193,RR Powar,1,Chennai Super Kings,24,0,8,3,0,Nehru Stadium,0,0,0,0,0,0,26.33333333,30.6,0,19.25,19.04545455,7.568181818,0,0.590909091,2.727272727,9
193,R Vinay Kumar,1,Chennai Super Kings,16,0,5.333333333,3,0,Nehru Stadium,0,0,0,0,0,4,35.66666667,45.85714286,23.5,33.45833333,25.78378378,8.207207207,0,1.027027027,3.162162162,9.5
193,SB Jakati,2,Kochi Tuskers Kerala,30,0,10,3,0,Nehru Stadium,0,0,0,0,0,-2,18.66666667,-2,-2,39.05882353,27.30434783,8.213768116,0.043478261,1.304347826,3.47826087,8.5
193,TG Southee,2,Kochi Tuskers Kerala,38,0,12.66666667,3,0,Nehru Stadium,0,0,0,0,0,-6,30.33333333,-6,-6,21.25,33.25,9.104166667,0,0.75,3.75,8.5
194,PP Ojha,2,Delhi Daredevils,21,0,7,3,1,Feroz Shah Kotla,0,0,0,0,0,27,1.333333333,35.75,47,38.36363636,25.04347826,7.349637681,0,1.195652174,3.5,9.5
194,A Mishra,2,Delhi Daredevils,28,0,7,4,1,Feroz Shah Kotla,0,0,0,0,0,27,51.66666667,27,53.81818182,57.70588235,26.08333333,7.060185185,0.027777778,1.416666667,3.75,9.5
194,AB Dinda,1,Deccan Chargers,33,0,8.25,4,1,Feroz Shah Kotla,0,0,0,0,0,25,29,47.25,15.5,34.92857143,23.25806452,7.387096774,0,1.064516129,3.258064516,9
194,DW Steyn,2,Delhi Daredevils,24,0,6,4,0,Feroz Shah Kotla,0,0,0,0,0,2,38,36.75,30,25.26666667,25.54545455,6.823232323,0.03030303,1.181818182,3.787878788,9.5
194,Harmeet Singh,2,Delhi Daredevils,27,0,6.75,4,2,Feroz Shah Kotla,0,0,0,0,0,52,31,40.66666667,58,35.375,24.5625,8.520833333,0,1,3.1875,9.5
194,S Nadeem,1,Deccan Chargers,24,0,8,3,1,Feroz Shah Kotla,0,0,0,0,0,25,26,25,25,37.5,29.33333333,8,0,1,3.666666667,9
194,M Morkel,1,Deccan Chargers,31,0,7.75,4,0,Feroz Shah Kotla,0,0,0,0,0,0,26.66666667,3.333333333,16.5,17.66666667,25.28571429,6.964285714,0,0.428571429,3.714285714,9
195,SL Malinga,1,Pune Warriors,28,0,7,4,2,Wankhede Stadium,0,0,0,0,0,52,109.6666667,52,58,63.23076923,25.7,6.638888889,0.166666667,1.633333333,3.9,9.5
195,M Kartik,2,Mumbai Indians,29,0,7.25,4,0,Wankhede Stadium,0,0,0,0,0,0,35,25.6,0,17,23.21428571,6.979166667,0,0.75,3.464285714,9.5
195,WD Parnell,2,Mumbai Indians,28,0,7,4,0,Wankhede Stadium,0,0,0,0,0,2,51.66666667,2,2,-2,27.25,8.4375,0,1.25,3.5,9.5
195,AN Ahmed,1,Pune Warriors,13,1,4.333333333,3,2,Wankhede Stadium,0,0,0,0,0,68,-6,68,68,31,19.5,8.666666667,0.5,1,2.5,10
195,R Sharma,2,Mumbai Indians,14,0,4.666666667,3,1,Wankhede Stadium,1,0,0,0,0,39,35.66666667,36,39,34.83333333,24,6.966666667,0,1,3.4,10
195,MM Patel,1,Pune Warriors,8,1,2.666666667,3,3,Wankhede Stadium,0,0,0,0,1,105,4.666666667,105,68,37.4,24.47058824,7.198529412,0.088235294,1.235294118,3.382352941,10
195,AC Thomas,2,Mumbai Indians,16,0,4,4,1,Wankhede Stadium,1,0,0,0,0,39,24.33333333,39,39,18.5,24,8.020833333,0,1,3.25,10
195,AG Murtaza,1,Pune Warriors,18,0,4.5,4,2,Wankhede Stadium,1,0,0,0,0,64,28.33333333,64,32,49.66666667,27.57142857,6.892857143,0,1.285714286,4,10
196,RP Singh,2,Kolkata Knight Riders,25,0,6.25,4,2,Eden Gardens,0,0,0,0,2,68,13,53.33333333,49.5,30.66666667,28.76595745,7.877659574,0.042553191,1.276595745,3.680851064,9.5
196,RR Powar,2,Kolkata Knight Riders,29,0,7.25,4,1,Eden Gardens,0,0,0,0,0,25,17.33333333,11.25,13,21.54545455,19.47826087,7.554347826,0,0.608695652,2.782608696,9.5
196,R Vinay Kumar,2,Kolkata Knight Riders,21,0,5.25,4,3,Eden Gardens,0,0,0,0,0,83,22.66666667,74,61,30.14285714,25.65789474,8.129385965,0,1.078947368,3.184210526,10
196,L Balaji,1,Kochi Tuskers Kerala,23,0,5.75,4,0,Eden Gardens,0,0,0,0,0,4,42,4,53.6,33.82352941,27.47058824,8.25245098,0.029411765,1.147058824,3.382352941,9.5
196,M Muralitharan,2,Kolkata Knight Riders,18,0,4.5,4,1,Eden Gardens,1,0,0,0,0,39,21.33333333,30.16666667,22.66666667,38.15384615,25.13953488,6.472868217,0.023255814,1.023255814,3.906976744,10
196,B Lee,1,Kochi Tuskers Kerala,33,0,8.25,4,1,Eden Gardens,0,0,0,0,0,25,13,25,32,28.4,27.875,7.15625,0.0625,0.8125,3.875,9
197,BA Bhatt,2,Rajasthan Royals,20,0,6.666666667,3,2,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,52,-4,52,24,52,27.5,9.166666667,0,1,3,9.5
197,SW Tait,1,Kings XI Punjab,22,1,5.5,4,3,"Punjab Cricket Association Stadium, Mohali",2,0,0,0,1,119,29,115,115,61,32.27272727,8.068181818,0.181818182,1.636363636,4,10
197,SK Warne,1,Kings XI Punjab,50,0,12.5,4,1,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,19,32.33333333,34.5,22,32.30769231,27.29787234,7.606382979,0.021276596,1.106382979,3.659574468,8.5
197,SK Trivedi,1,Kings XI Punjab,59,0,14.75,4,0,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,0,-6,8.333333333,35.16666667,16.66666667,24.42857143,26.02702703,8.108108108,0,1.027027027,3.27027027,8
197,RJ Harris,2,Rajasthan Royals,34,0,8.5,4,1,"Punjab Cricket Association Stadium, Mohali",1,0,0,0,1,41,22,53.5,38,31.5,29.10526316,7.464912281,0.105263158,1.263157895,3.894736842,9
197,P Kumar,2,Rajasthan Royals,22,0,5.5,4,2,"Punjab Cricket Association Stadium, Mohali",0,0,0,0,1,62,31.66666667,40,40.75,29.72222222,29.9047619,8.295634921,0.071428571,1.071428571,3.69047619,10
198,L Balaji,2,Royal Challengers Bangalore,43,0,10.75,4,1,Eden Gardens,0,0,0,0,1,31,35,32.16666667,49.83333333,33.83333333,27.91428571,8.323809524,0.028571429,1.142857143,3.4,8.5
198,JD Unadkat,2,Royal Challengers Bangalore,24,0,8,3,0,Eden Gardens,0,0,0,0,0,0,62.66666667,0,37.2,18.66666667,29,8.183333333,0,1.2,3.6,9
198,S Aravind,1,Kolkata Knight Riders,37,0,12.33333333,3,3,Eden Gardens,0,0,1,0,0,79,0,79,79,39.5,31.5,10.5,0,1.5,3,8.5
198,J Syed Mohammad,1,Kolkata Knight Riders,20,0,5,4,1,Eden Gardens,0,0,0,0,0,31,0,31,31,31,20,5,0,1,4,10
198,Z Khan,1,Kolkata Knight Riders,53,0,13.25,4,0,Eden Gardens,0,0,0,0,0,-6,40,41,9.5,44.3125,29.36111111,8.020833333,0.027777778,1.25,3.666666667,8.5
199,AN Ahmed,2,Chennai Super Kings,19,0,9.5,2,0,Wankhede Stadium,0,0,0,0,0,0,31,-3,34,0,19.33333333,8.944444444,0.333333333,0.666666667,2.333333333,9
199,SL Malinga,2,Chennai Super Kings,20,0,5,4,2,Wankhede Stadium,0,0,0,0,0,56,60.66666667,36.5,57.33333333,50.83333333,25.51612903,6.586021505,0.161290323,1.64516129,3.903225806,10
199,MM Patel,2,Chennai Super Kings,40,0,10,4,1,Wankhede Stadium,0,0,0,0,0,23,39,30.4,56.75,35.4,24.91428571,7.278571429,0.085714286,1.228571429,3.4,9
199,Harbhajan Singh,2,Chennai Super Kings,18,0,4.5,4,5,Wankhede Stadium,0,0,0,0,1,155,19.33333333,38.85714286,68.33333333,48.5,23.73529412,6.639705882,0.058823529,1.352941176,3.617647059,10
199,S Randiv,1,Mumbai Indians,31,0,10.33333333,3,1,Wankhede Stadium,0,0,0,0,0,23,55.33333333,23,23,23,30,8.145833333,0,1.75,3.75,8.5
199,DE Bollinger,1,Mumbai Indians,30,0,7.5,4,2,Wankhede Stadium,0,0,0,0,0,50,73,44.33333333,50,42,25.5,6.783333333,0.2,1.6,3.8,9.5
200,AB Agarkar,2,Kings XI Punjab,47,0,11.75,4,2,Feroz Shah Kotla,0,0,0,0,0,46,14.33333333,23.4,20,20.05,26.46428571,9.300595238,0,0.785714286,2.964285714,8.5
200,SJ Srivastava,1,Delhi Daredevils,46,0,11.5,4,0,Feroz Shah Kotla,0,0,0,0,0,-4,6.333333333,-4,-4,18.8,33.44444444,9.712962963,0,0.666666667,3.444444444,8.5
200,M Morkel,2,Kings XI Punjab,32,0,8,4,1,Feroz Shah Kotla,0,0,0,0,0,25,24,25,19.33333333,20.2,26.125,7.09375,0,0.5,3.75,9
200,RJ Harris,1,Delhi Daredevils,48,0,12,4,0,Feroz Shah Kotla,2,0,0,0,0,12,33.66666667,56.5,12,44.07142857,30.05,7.691666667,0.1,1.2,3.9,8.5
200,VR Aaron,2,Kings XI Punjab,36,0,9,4,1,Feroz Shah Kotla,0,0,0,0,1,33,0,33,33,33,36,9,0,1,4,9
200,P Kumar,1,Delhi Daredevils,45,0,11.25,4,1,Feroz Shah Kotla,0,0,0,0,0,21,44,30,15.5,32.2,30.25581395,8.364341085,0.069767442,1.069767442,3.697674419,8.5
201,R Vinay Kumar,2,Rajasthan Royals,27,0,9,3,0,Sawai Mansingh Stadium,0,0,0,0,0,0,40,9.666666667,28,28.13333333,25.69230769,8.151709402,0,1.051282051,3.179487179,9
201,SK Warne,1,Kochi Tuskers Kerala,16,0,4,4,3,Sawai Mansingh Stadium,0,0,0,0,1,93,17.33333333,93,41.61538462,34.55555556,27.0625,7.53125,0.020833333,1.145833333,3.666666667,10
201,SK Trivedi,1,Kochi Tuskers Kerala,19,0,4.75,4,4,Sawai Mansingh Stadium,0,0,0,0,0,114,-2,114,49.69230769,28.5,25.84210526,8.019736842,0,1.105263158,3.289473684,10
201,A Singh,1,Kochi Tuskers Kerala,26,0,6.5,4,1,Sawai Mansingh Stadium,0,0,0,0,0,27,22.66666667,27,31.66666667,55.8,20.7,6.316666667,0.1,1.5,3.4,9.5
201,RP Singh,2,Rajasthan Royals,11,0,5.5,2,0,Sawai Mansingh Stadium,0,0,0,0,0,4,33.66666667,42.71428571,15.5,29.6,28.39583333,7.828125,0.041666667,1.25,3.645833333,9.5
201,M Muralitharan,2,Rajasthan Royals,28,0,7,4,0,Sawai Mansingh Stadium,0,0,0,0,0,2,24,24.5,16.5,36.81481481,25.20454545,6.484848485,0.022727273,1,3.909090909,9.5
202,I Sharma,1,Mumbai Indians,39,0,9.75,4,1,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,25,13.66666667,31.83333333,13.6,25.57142857,27.66666667,7.796296296,0.027777778,0.75,3.611111111,9
202,SL Malinga,2,Deccan Chargers,9,0,2.25,4,3,"Rajiv Gandhi International Stadium, Uppal",0,1,0,0,2,113,57.33333333,86,113,54.10526316,25,6.450520833,0.15625,1.6875,3.90625,10
202,Harbhajan Singh,2,Deccan Chargers,27,0,6.75,4,1,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,27,52.33333333,39,27,47.47619048,23.82857143,6.642857143,0.057142857,1.342857143,3.628571429,9.5
202,MM Patel,2,Deccan Chargers,35,0,8.75,4,1,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,25,44.66666667,10,9.5,34.75,25.19444444,7.319444444,0.083333333,1.222222222,3.416666667,9
202,PP Ojha,1,Mumbai Indians,29,0,7.25,4,1,"Rajiv Gandhi International Stadium, Uppal",1,0,0,0,0,33,9,47.83333333,7.428571429,31.36,25.12765957,7.34751773,0,1.191489362,3.510638298,9.5
202,AN Ahmed,2,Deccan Chargers,27,0,6.75,4,1,"Rajiv Gandhi International Stadium, Uppal",0,0,1,0,0,33,20.66666667,33,33,16.5,21.25,8.395833333,0.25,0.75,2.75,9.5
202,A Mishra,1,Mumbai Indians,14,0,3.5,4,2,"Rajiv Gandhi International Stadium, Uppal",0,0,0,0,0,56,36.66666667,21,35.25,33.8,25.75675676,6.963963964,0.027027027,1.432432432,3.756756757,10
202,DW Steyn,1,Mumbai Indians,39,0,9.75,4,0,"Rajiv Gandhi International Stadium, Uppal",1,0,0,0,0,8,30.33333333,42.2,52.4,46.42105263,25.94117647,6.909313725,0.029411765,1.147058824,3.794117647,9
203,JE Taylor,1,Chennai Super Kings,30,0,7.5,4,3,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,79,0,79,79,79,30,7.5,0,3,4,9.5
203,DE Bollinger,2,Pune Warriors,20,0,5,4,3,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,85,42.33333333,85,65.2,58.375,25,6.621212121,0.181818182,1.727272727,3.818181818,10
203,M Kartik,1,Chennai Super Kings,29,0,7.25,4,0,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,0,11,6.75,-1,33,23.4137931,6.988505747,0,0.724137931,3.482758621,9.5
203,SB Jakati,2,Pune Warriors,12,0,6,2,0,"MA Chidambaram Stadium, Chepauk",2,0,0,0,0,18,9,18,34.375,37.88888889,26.66666667,8.121527778,0.041666667,1.25,3.416666667,9.5
203,AC Thomas,1,Chennai Super Kings,29,0,7.25,4,2,"MA Chidambaram Stadium, Chepauk",0,0,0,0,1,58,20,58,58,44.33333333,25,7.866666667,0,1.2,3.4,9.5
203,R Sharma,1,Chennai Super Kings,27,0,6.75,4,1,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,27,42.66666667,27,27,27.2,24.27272727,6.946969697,0,1,3.454545455,9.5
203,NL McCullum,1,Chennai Super Kings,12,0,6,2,0,"MA Chidambaram Stadium, Chepauk",1,0,0,0,0,10,0,10,10,10,12,6,0,0,2,9.5
203,S Randiv,2,Pune Warriors,23,0,5.75,4,0,"MA Chidambaram Stadium, Chepauk",0,0,0,0,0,4,46.33333333,4,35.33333333,42.5,28.6,7.666666667,0,1.4,3.8,9.5
204,AB Dinda,2,Royal Challengers Bangalore,36,0,9,4,1,Feroz Shah Kotla,0,0,0,0,0,25,35.33333333,38.75,18.66666667,28.72222222,23.65625,7.4375,0,1.0625,3.28125,9
204,A Mithun,1,Delhi Daredevils,37,0,9.25,4,2,Feroz Shah Kotla,0,0,1,0,1,64,8.333333333,45.5,45.5,22.25,33.6,12.41666667,0,0.6,3,9
204,Z Khan,1,Delhi Daredevils,27,0,6.75,4,1,Feroz Shah Kotla,1,0,0,0,1,43,38,10.8,21.33333333,44.23529412,29.2972973,7.986486486,0.027027027,1.243243243,3.675675676,9.5
204,UT Yadav,2,Royal Challengers Bangalore,37,0,9.25,4,1,Feroz Shah Kotla,1,0,0,0,0,33,29.66666667,33,34.83333333,25.5,27.3,8.225,0,0.9,3.4,9
204,J Syed Mohammad,1,Delhi Daredevils,17,0,8.5,2,0,Feroz Shah Kotla,0,0,0,0,0,0,31,0,0,15.5,18.5,6.75,0,0.5,3,9
204,M Morkel,2,Royal Challengers Bangalore,25,0,6.25,4,3,Feroz Shah Kotla,0,0,0,0,1,89,21.33333333,45.33333333,36.75,31.66666667,26,7,0,0.777777778,3.777777778,9.5
204,S Aravind,1,Delhi Daredevils,30,0,7.5,4,1,Feroz Shah Kotla,0,0,0,0,0,25,39.5,25,25,34.66666667,31,9.5,0,1.333333333,3.333333333,9.5
205,DE Bollinger,1,Pune Warriors,21,1,5.25,4,3,Dr DY Patil Sports Academy,0,0,0,0,0,95,54,90,95.66666667,55.25,24.66666667,6.506944444,0.25,1.833333333,3.833333333,10
205,AC Thomas,2,Chennai Super Kings,24,1,6,4,0,Dr DY Patil Sports Academy,0,0,0,0,0,14,31.66666667,36,21.75,17,24.83333333,7.555555556,0.166666667,1,3.5,9.5
205,KMDN Kulasekara,1,Pune Warriors,26,0,8.666666667,3,1,Dr DY Patil Sports Academy,0,0,0,0,1,33,0,33,33,33,26,8.666666667,0,1,3,9
205,JE Taylor,2,Chennai Super Kings,27,0,6.75,4,0,Dr DY Patil Sports Academy,0,0,0,0,0,2,79,40.5,2,2,28.5,7.125,0,1.5,4,9.5
205,R Sharma,2,Chennai Super Kings,27,0,6.75,4,0,Dr DY Patil Sports Academy,0,0,0,0,0,2,41.33333333,14.5,26.8,30.14285714,24.5,6.930555556,0,0.916666667,3.5,9.5
205,M Kartik,2,Chennai Super Kings,27,1,6.75,4,1,Dr DY Patil Sports Academy,0,0,0,0,0,39,2.666666667,13.2,25.25,18.29411765,23.53333333,6.980555556,0.033333333,0.733333333,3.5,9.5
205,TG Southee,1,Pune Warriors,33,0,8.25,4,1,Dr DY Patil Sports Academy,0,0,0,0,0,25,20,25,25,25,33.2,8.933333333,0,0.8,3.8,9
205,SB Jakati,1,Pune Warriors,15,0,7.5,2,0,Dr DY Patil Sports Academy,1,0,0,0,0,8,12.33333333,13,40.66666667,35.14285714,26.2,8.096666667,0.04,1.2,3.36,9
206,I Sharma,2,Kochi Tuskers Kerala,12,0,4,3,5,Nehru Stadium,0,0,0,0,3,171,22,171,171,27.2173913,27.24324324,7.693693694,0.027027027,0.864864865,3.594594595,10
206,RP Singh,1,Deccan Chargers,21,0,5.25,4,2,Nehru Stadium,0,0,0,0,1,62,33,62,29.66666667,50.91666667,28.24489796,7.775510204,0.040816327,1.265306122,3.653061224,10
206,A Mishra,2,Kochi Tuskers Kerala,12,0,3,4,1,Nehru Stadium,0,0,0,0,0,31,45,31,31,56.22222222,25.39473684,6.859649123,0.026315789,1.421052632,3.763157895,10
206,R Vinay Kumar,1,Deccan Chargers,25,0,6.25,4,3,Nehru Stadium,0,0,0,0,0,81,29,62.6,42.66666667,35.36,25.675,8.104166667,0,1.1,3.2,9.5
206,DW Steyn,2,Kochi Tuskers Kerala,16,2,4,4,3,Nehru Stadium,0,0,0,0,2,125,3.333333333,125,125,31.5,25.65714286,6.826190476,0.085714286,1.2,3.8,10
206,S Sreesanth,1,Deccan Chargers,22,1,5.5,4,0,Nehru Stadium,1,0,0,0,0,24,7,27.5,24.5,32.75,28.90322581,9.005376344,0.032258065,1,3.35483871,9.5
206,MS Gony,2,Kochi Tuskers Kerala,19,0,6.333333333,3,1,Nehru Stadium,0,0,0,0,0,27,27.66666667,27,27,27.11111111,27.31034483,9.212643678,0.103448276,0.965517241,3.24137931,9.5
207,JD Unadkat,2,Delhi Daredevils,24,0,6,4,1,Feroz Shah Kotla,0,0,0,0,0,27,31,27,27,20.75,28.16666667,7.819444444,0,1.166666667,3.666666667,9.5
207,AB Agarkar,1,Kolkata Knight Riders,34,0,8.5,4,2,Feroz Shah Kotla,0,0,0,0,0,50,18.66666667,50,30,26.33333333,26.72413793,9.272988506,0,0.827586207,3,9
207,UT Yadav,1,Kolkata Knight Riders,29,0,7.25,4,2,Feroz Shah Kotla,0,0,0,0,0,50,11,55,37,34.4,27.45454545,8.136363636,0,1,3.454545455,9.5
207,M Morkel,1,Kolkata Knight Riders,42,0,10.5,4,1,Feroz Shah Kotla,0,0,0,0,0,23,38,23,34,19,27.6,7.35,0,0.8,3.8,8.5
207,L Balaji,2,Delhi Daredevils,38,0,9.5,4,2,Feroz Shah Kotla,1,0,1,0,1,72,45.33333333,44.5,58,35.84210526,28.19444444,8.356481481,0.027777778,1.166666667,3.416666667,9
207,B Lee,2,Delhi Daredevils,24,0,6,4,2,Feroz Shah Kotla,1,0,2,0,0,72,21.33333333,70,72,31.28571429,27.64705882,7.088235294,0.058823529,0.882352941,3.882352941,9.5
208,S Aravind,2,Pune Warriors,35,0,8.75,4,1,M Chinnaswamy Stadium,0,0,0,0,0,25,34.66666667,25,25,25,32,9.3125,0,1.25,3.5,9
208,Z Khan,2,Pune Warriors,33,0,8.25,4,1,M Chinnaswamy Stadium,0,0,0,0,0,25,23.33333333,25,36.11111111,34.52380952,29.39473684,7.993421053,0.026315789,1.236842105,3.684210526,9
208,A Mithun,2,Pune Warriors,26,0,6.5,4,0,M Chinnaswamy Stadium,0,0,0,0,0,2,20.66666667,2,0,0,32.33333333,11.43055556,0,0.5,3.166666667,9.5
208,AC Thomas,1,Royal Challengers Bangalore,23,0,5.75,4,2,M Chinnaswamy Stadium,0,0,0,0,0,54,37,54,54,46.75,24.57142857,7.297619048,0.142857143,1.142857143,3.571428571,9.5
208,J Syed Mohammad,2,Pune Warriors,26,0,13,2,1,M Chinnaswamy Stadium,1,0,0,0,0,27,15.5,27,27,27,21,8.833333333,0,0.666666667,2.666666667,8.5
208,JE Taylor,1,Royal Challengers Bangalore,44,0,11,4,1,M Chinnaswamy Stadium,0,0,0,0,0,23,40.5,23,23,51,33.66666667,8.416666667,0,1.333333333,4,8.5
208,R Sharma,1,Royal Challengers Bangalore,27,0,6.75,4,2,M Chinnaswamy Stadium,1,0,0,0,2,76,22.66666667,50.5,76,35.33333333,24.69230769,6.916666667,0,1,3.538461538,9.5
208,Kamran Khan,1,Royal Challengers Bangalore,47,0,15.66666667,3,0,M Chinnaswamy Stadium,0,0,0,0,0,-6,40.66666667,19.33333333,-6,28.5,24.88888889,8.648148148,0,1.444444444,3,8
209,A Singh,1,Mumbai Indians,14,0,3.5,4,2,Sawai Mansingh Stadium,0,0,0,0,2,72,17.33333333,72,41.75,58.5,20.09090909,6.060606061,0.090909091,1.545454545,3.454545455,10
209,SL Malinga,2,Rajasthan Royals,20,0,5,4,1,Sawai Mansingh Stadium,0,0,0,0,0,31,73.66666667,47.25,17.5,52.95,24.84848485,6.406565657,0.151515152,1.666666667,3.909090909,10
