all_rounder,match_id,home_team,opposition_team,venue,bat_inning,batsman_runs,balls,strike_rate,total_batting_points,bat_fp,total_points,batting_avg_inning_points,batting_avg_venue_points,batting_avg_oppo_points,avg_strike_rate,avg_batsman_runs,bowl_inning,total_bowler_runs,maiden,economy,overs,wickets,bowling_fp,bowl_fp_avg,bowl_opp_avg,bowl_ven_avg,bowl_inn_avg,bowl_run_avg,eco_avg,maiden_avg,wicket_avg,bowl_over_avg,rating
MC Henriques,379,Royal Challengers Bangalore,Delhi Daredevils,Feroz Shah Kotla,1,26,23,113.04347826087,17,0,17,15.125,17,14.6666666666667,129.78744659866,19.1,2,21,0,10.5,2,1,31,34.3333333333333,24,31,30.875,24.8333333333333,8.44444444444444,0,0.916666666666667,3,8.5
MC Henriques,383,Royal Challengers Bangalore,Kolkata Knight Riders,JSCA International Stadium Complex,1,11,11,100,11,0,11,14.6666666666667,11,11,127.079496907872,18.3636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
MC Henriques,385,Royal Challengers Bangalore,Kings XI Punjab,M Chinnaswamy Stadium,1,0,1,0,-2,0,-2,13,1,2.5,116.489538832216,16.8333333333333,2,29,0,9.66666666666667,3,0,0,31.6666666666667,11,20,27.4444444444444,25.1538461538462,8.53846153846154,0,0.846153846153846,3,9
MC Henriques,391,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,1,12,4,300,3,0,3,12.0909090909091,1.66666666666667,3,130.605728152815,16.4615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5
MC Henriques,428,Sunrisers Hyderabad,Rajasthan Royals,"Sardar Patel Stadium, Motera",1,9,13,69.2307692307692,4,0,4,11.4166666666667,4,8.5,126.221802515526,15.9285714285714,2,11,0,5.5,2,1,29,13,34,29,27.6,24.1428571428571,8.32142857142857,0,0.857142857142857,2.92857142857143,8
MC Henriques,438,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",1,0,1,0,-2,0,-2,10.3846153846154,15.5,1,117.807015681158,14.8666666666667,2,36,0,18,2,0,-6,34.6666666666667,6.75,27.6666666666667,24.5833333333333,24.8823529411765,8.87254901960784,0,0.882352941176471,2.88235294117647,9
MC Henriques,464,Sunrisers Hyderabad,Kolkata Knight Riders,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,7,5,140,4,0,4,9.92857142857143,4,7.5,119.194077201085,14.375,2,9,0,9,1,1,25,23,42.5,25,24.6153846153846,24,8.87962962962963,0,0.888888888888889,2.77777777777778,8.5
MC Henriques,484,Sunrisers Hyderabad,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",1,30,32,93.75,31,0,31,11.3333333333333,19,8.5,117.697366777492,15.2941176470588,2,30,0,7.5,4,1,25,14.6666666666667,10.4,16.5,24.6428571428571,24.3157894736842,8.80701754385965,0,0.894736842105263,2.84210526315789,8
MC Henriques,491,Sunrisers Hyderabad,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",1,19,9,211.111111111111,10,0,10,11.25,13.6666666666667,6.5,122.887019240471,15.5,2,20,0,5,4,2,56,14.6666666666667,56,34.75,26.7333333333333,24.1,8.61666666666667,0,0.95,2.9,9.5
MC Henriques,495,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2,41,33,124.242424242424,33,0,33,14,33,16,122.958356345837,16.8421052631579,1,20,0,6.66666666666667,3,1,43,35.3333333333333,42.6666666666667,43,35.1666666666667,23.9047619047619,8.52380952380952,0,0.952380952380952,2.9047619047619,8.5
MC Henriques,498,Sunrisers Hyderabad,Rajasthan Royals,Brabourne Stadium,1,20,21,95.2380952380952,11,0,11,11.2352941176471,11,9.33333333333333,121.57234329045,17,2,29,0,9.66666666666667,3,1,25,41.3333333333333,31,25,26.625,24.1363636363636,8.57575757575758,0,0.954545454545455,2.90909090909091,8
MC Henriques,502,Sunrisers Hyderabad,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,1,74,48,154.166666666667,68,0,68,14.3888888888889,68,28,123.124453927413,19.7142857142857,2,14,0,7,2,0,2,41.3333333333333,24.8,2,25.1764705882353,23.695652173913,8.50724637681159,0,0.91304347826087,2.8695652173913,10
MC Henriques,505,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",1,28,24,116.666666666667,16,0,16,14.4736842105263,14.25,10,122.830918142833,20.0909090909091,2,16,0,4,4,3,85,23.3333333333333,22.8333333333333,44.8,28.5,23.375,8.31944444444444,0,1,2.91666666666667,8.5
MC Henriques,509,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",1,57,24,237.5,44,0,44,15.95,20.2,44,127.816530397493,21.695652173913,2,3,0,3,1,2,50,37.3333333333333,50,45.6666666666667,29.6315789473684,22.56,8.10666666666667,0,1.04,2.84,10
MC Henriques,513,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",1,11,20,55,4,0,4,15.3809523809524,17.5,4,124.782508297597,21.25,2,17,0,5.66666666666667,3,0,4,45.6666666666667,14.5,39.7142857142857,28.35,22.3461538461538,8.01282051282051,0,1,2.84615384615385,8
MC Henriques,521,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,2,19,24,79.1666666666667,13,0,13,13.75,4.5,28.5,122.95787463236,21.16,1,41,0,10.25,4,0,-2,46.3333333333333,24,14.5,29.8571428571429,23.037037037037,8.09567901234568,0,0.962962962962963,2.88888888888889,8
MC Henriques,525,Sunrisers Hyderabad,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",1,6,10,60,1,0,1,14.7272727272727,15.1428571428571,12.25,120.536417915731,20.5769230769231,2,19,0,9.5,2,0,0,17.3333333333333,32,34.75,27,22.8928571428571,8.14583333333333,0,0.928571428571429,2.85714285714286,8
MC Henriques,529,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2,20,22,90.9090909090909,14,0,14,13.8,15,9,119.439109508077,20.5555555555556,1,23,0,5.75,4,0,18,0.666666666666667,15.6666666666667,32.8888888888889,28.375,22.8965517241379,8.0632183908046,0,0.896551724137931,2.89655172413793,8
MC Henriques,535,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",2,5,4,125,2,0,2,11.8333333333333,13.5555555555556,8.66666666666667,119.637712739932,20,1,33,0,8.25,4,2,58,10,27.8571428571429,35.4,29.7,23.0322580645161,7.99193548387097,0,0.903225806451613,2.93548387096774,8.5
MC Henriques,539,Sunrisers Hyderabad,Rising Pune Supergiants,"Rajiv Gandhi International Stadium, Uppal",1,1,4,25,1,0,1,14.1304347826087,12.3,1,116.374343335106,19.3448275862069,2,16,0,8,2,1,25,29.3333333333333,25,34.4545454545455,26.9090909090909,22.8125,7.9921875,0,0.90625,2.90625,9
MC Henriques,544,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",1,31,14,221.428571428571,29,0,29,14.75,13.8181818181818,28.6666666666667,119.876150938222,19.7333333333333,2,40,0,10,4,2,56,31.6666666666667,34.6666666666667,36.25,28.1739130434783,23.3333333333333,8.0530303030303,0,0.939393939393939,2.93939393939394,9.5
MC Henriques,551,Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2,14,17,82.3529411764706,8,0,8,11.2857142857143,13.3333333333333,8,118.665724816875,19.5483870967742,1,24,0,8,3,1,25,46.3333333333333,18.5,35.3846153846154,29.2727272727273,23.3529411764706,8.05147058823529,0,0.941176470588235,2.94117647058824,8
MC Henriques,554,Sunrisers Hyderabad,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,1,2,50,1,0,1,14.2,2.5,6.33333333333333,116.519920916348,18.96875,2,18,0,4.5,4,1,39,35.3333333333333,21.5,32,28.625,23.2,7.95,0,0.942857142857143,2.97142857142857,8
MC Henriques,557,Sunrisers Hyderabad,Rising Pune Supergiants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,10,8,125,7,0,7,13.9230769230769,4,4,116.776893009792,18.6969696969697,2,20,0,6.66666666666667,3,1,27,40,26,30.3333333333333,28.56,23.1111111111111,7.91435185185185,0,0.944444444444444,2.97222222222222,8.5
MC Henriques,559,Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",1,0,1,0,-2,0,-2,13.3333333333333,12.1538461538462,22,113.342278509504,18.1470588235294,2,19,0,6.33333333333333,3,2,52,30.3333333333333,29.3333333333333,36.5714285714286,29.4615384615385,23,7.87162162162162,0,0.972972972972973,2.97297297297297,9
MC Henriques,569,Sunrisers Hyderabad,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,1,18,14,128.571428571429,12,0,12,13.2857142857143,40,20.3333333333333,113.777397082702,18.1428571428571,2,18,0,9,2,0,0,34.6666666666667,25.1428571428571,1,28.3703703703704,23.025641025641,7.9465811965812,0,0.948717948717949,2.94871794871795,8.5
MC Henriques,572,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2,11,10,110,8,0,8,10.875,20.5,11.4,113.67246938596,17.9444444444444,1,14,0,7,2,0,2,25.6666666666667,26,22.5,26.8461538461538,22.8,7.92291666666667,0,0.925,2.925,8.5
MC Henriques,575,Sunrisers Hyderabad,Kolkata Knight Riders,Feroz Shah Kotla,1,31,21,147.619047619048,28,0,28,13.7931034482759,22.5,14.1666666666667,114.589944473341,18.2972972972973,2,17,0,5.66666666666667,3,3,83,9,35.5,54.6666666666667,30.3214285714286,22.6585365853659,7.86788617886179,0,0.975609756097561,2.92682926829268,8.5
MC Henriques,576,Sunrisers Hyderabad,Gujarat Lions,Feroz Shah Kotla,2,11,6,183.333333333333,5,0,5,10.2222222222222,16.6666666666667,6.5,116.398981022288,18.1052631578947,1,27,0,9,3,0,0,28.3333333333333,12.3333333333333,41,24.9285714285714,22.7619047619048,7.89484126984127,0,0.952380952380952,2.92857142857143,8.5
MC Henriques,577,Sunrisers Hyderabad,Royal Challengers Bangalore,M Chinnaswamy Stadium,1,4,5,80,4,0,4,13.4666666666667,4.4,22.5,115.465673816588,17.7435897435897,2,40,0,13.3333333333333,3,0,-6,28.3333333333333,24.5,10.4,29.0689655172414,23.1627906976744,8.02131782945737,0,0.930232558139535,2.93023255813953,8
MC Henriques,578,Sunrisers Hyderabad,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",1,52,37,140.540540540541,47,0,47,14.5483870967742,14.6428571428571,27.4,116.092545484687,18.6,2,20,0,10,2,1,23,25.6666666666667,24.2,35.6666666666667,28.8666666666667,23.0909090909091,8.06628787878788,0,0.931818181818182,2.90909090909091,10
MC Henriques,583,Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2,52,40,130,44,0,44,13.6,16.6,19,116.431751692378,19.4146341463415,1,12,0,12,1,0,0,5.66666666666667,9.25,33.4375,23.2666666666667,22.8444444444444,8.1537037037037,0,0.911111111111111,2.86666666666667,10
MC Henriques,591,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2,13,10,130,9,0,9,13.1818181818182,16.6666666666667,13.4285714285714,116.754805223511,19.2619047619048,1,26,0,13,2,0,-6,5.66666666666667,29.5714285714286,13,21.4375,22.9130434782609,8.25905797101449,0,0.891304347826087,2.84782608695652,8.5
MC Henriques,596,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",1,9,16,56.25,5,0,5,14.25,15.875,8.14285714285714,115.347716729941,19.0232558139535,2,6,0,3,2,1,31,5.66666666666667,27.8888888888889,33.2941176470588,28.9354838709677,22.5531914893617,8.14716312056738,0,0.893617021276596,2.82978723404255,8
MC Henriques,598,Sunrisers Hyderabad,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",1,12,6,200,6,0,6,14,15.2941176470588,18.2857142857143,117.271632258806,18.8636363636364,2,32,0,10.6666666666667,3,0,-2,8.33333333333333,21.75,31.3333333333333,27.96875,22.75,8.19965277777778,0,0.875,2.83333333333333,9.5
MC Henriques,602,Sunrisers Hyderabad,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,1,55,29,189.655172413793,45,0,45,14.9117647058824,45,45,118.880155373362,19.6666666666667,2,4,0,4,1,0,0,7.66666666666667,0,0,27.1212121212121,22.3673469387755,8.11394557823129,0,0.857142857142857,2.79591836734694,10
MC Henriques,609,Sunrisers Hyderabad,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,7,6,116.666666666667,7,0,7,14.6857142857143,7,8,118.832036053651,19.3913043478261,2,39,0,13,3,0,-6,9.66666666666667,24.5,9.5,26.1470588235294,22.7,8.21166666666667,0,0.84,2.8,8.5
MC Henriques,616,Sunrisers Hyderabad,Delhi Daredevils,Feroz Shah Kotla,1,25,18,138.888888888889,21,0,21,14.8611111111111,17.75,18.625,119.258777603337,19.5106382978723,2,36,0,12,3,0,-4,-2.66666666666667,18.8888888888889,32,24.5277777777778,23.1153846153846,8.32532051282051,0,0.807692307692308,2.80769230769231,8.5
MC Henriques,620,Sunrisers Hyderabad,Rising Pune Supergiant,"Rajiv Gandhi International Stadium, Uppal",2,4,6,66.6666666666667,4,0,4,12.4166666666667,14.6666666666667,24.5,118.163108625489,19.1875,1,15,0,5,3,0,6,-4,3,28.4,20.5294117647059,22.9622641509434,8.2625786163522,0,0.792452830188679,2.81132075471698,8
MC Henriques,624,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2,44,35,125.714285714286,30,0,30,13.7692307692308,15.4736842105263,12.25,118.317214280363,19.6938775510204,1,15,0,15,1,0,0,0,17.2,27.047619047619,19.3888888888889,22.8148148148148,8.38734567901235,0,0.777777777777778,2.77777777777778,10
MC Henriques,629,Sunrisers Hyderabad,Gujarat Lions,Green Park,2,4,2,200,1,0,1,12.8571428571429,1,14.5,119.950869994756,19.38,1,12,0,12,1,0,0,0.666666666666667,7.4,0,18.3684210526316,22.6181818181818,8.4530303030303,0,0.763636363636364,2.74545454545455,9.5
MF Maharoof,14,Delhi Daredevils,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",1,18,12,150,14,0,14,14,14,14,150,18,2,31,0,10.3333333333333,3,0,-2,61,-2,-2,-2,26,7.36111111111111,0,1.33333333333333,3.66666666666667,8.5
MF Maharoof,33,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,1,39,16,243.75,31,0,31,22.5,31,31,196.875,28.5,2,22,0,5.5,4,3,91,40,81.5,91,44.5,25,6.89583333333333,0,1.75,3.75,9.5
MF Maharoof,35,Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,2,10,12,83.3333333333333,10,0,10,10,10,10,159.027777777778,22.3333333333333,1,25,0,6.25,4,2,60,46.3333333333333,60,60,60.6666666666667,25,6.76666666666667,0,1.8,3.8,8
MF Maharoof,37,Delhi Daredevils,Deccan Chargers,Feroz Shah Kotla,1,19,11,172.727272727273,19,0,19,21.3333333333333,19,19,162.452651515152,21.5,2,39,0,9.75,4,2,58,49.6666666666667,54,65,49,27.3333333333333,7.26388888888889,0,1.83333333333333,3.83333333333333,8.5
MF Maharoof,40,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,1,0,1,0,-2,0,-2,15.5,8.5,6,129.962121212121,17.2,2,11,0,11,1,0,8,69.6666666666667,3,46,38.75,25,7.79761904761905,0,1.57142857142857,3.42857142857143,9
MF Maharoof,43,Delhi Daredevils,Royal Challengers Bangalore,M Chinnaswamy Stadium,2,13,8,162.5,7,0,7,8.5,7,7,135.385101010101,16.5,1,13,0,3.25,4,4,120,42,120,120,75.5,23.5,7.22916666666667,0,1.875,3.5,8.5
MF Maharoof,48,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,2,20,13,153.846153846154,12,0,12,9.66666666666667,9.66666666666667,12,138.022394272394,17,1,27,0,6.75,4,1,35,62,35,43.25,67.4,23.8888888888889,7.17592592592593,0,1.77777777777778,3.55555555555556,8.5
MF Maharoof,56,Delhi Daredevils,Rajasthan Royals,Wankhede Stadium,2,6,6,100,3,0,3,8,3,17,133.269594988345,15.625,1,34,0,8.5,4,3,87,54.3333333333333,83.3333333333333,87,70.6666666666667,24.9,7.30833333333333,0,1.9,3.6,8
MF Maharoof,102,Delhi Daredevils,Kings XI Punjab,OUTsurance Oval,1,3,8,37.5,3,0,3,13,3,5,122.628528878529,14.2222222222222,2,29,0,7.25,4,2,50,80.6666666666667,18.6666666666667,50,41,25.2727272727273,7.3030303030303,0,1.90909090909091,3.63636363636364,8
MF Maharoof,108,Delhi Daredevils,Royal Challengers Bangalore,New Wanderers Stadium,1,18,13,138.461538461538,20,0,20,14.1666666666667,20,13.5,124.21182983683,14.6,2,9,0,4.5,2,0,6,63,63,6,37.5714285714286,24.1538461538462,7.0448717948718,0,1.76923076923077,3.53846153846154,8.5
MF Maharoof,117,Delhi Daredevils,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2,1,1,100,1,0,1,6.6,7.5,4,122.010754397118,13.3636363636364,1,37,0,9.25,4,3,87,36,35.75,42.5,73,25.0714285714286,7.20238095238095,0,1.85714285714286,3.57142857142857,8
MF Maharoof,124,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,2,28,18,155.555555555556,20,0,20,8.83333333333333,12.25,16,124.806154493655,14.5833333333333,1,50,0,12.5,4,2,44,39.3333333333333,39.5,43.4,64.4444444444444,27.0625,7.58333333333333,0,1.8125,3.625,8.5
MF Maharoof,154,Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,2,2,3,66.6666666666667,2,0,2,7.85714285714286,6,6,120.333886199271,13.6153846153846,1,30,0,10,3,0,-2,57.3333333333333,29,29,57.8,26.5263157894737,7.50877192982456,0,1.73684210526316,3.57894736842105,8
MF Maharoof,160,Delhi Daredevils,Kings XI Punjab,Feroz Shah Kotla,1,0,2,0,-2,0,-2,11.8571428571429,9.4,2.8,111.738608613609,12.6428571428571,2,16,0,8,2,0,0,42,28.6,43.125,39.1,26,7.53333333333333,0,1.65,3.5,9
MJ Santner,661,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,2,10,4,250,7,27,34,34,34,34,250,10,1,25,0,6.25,4,1,27,-6,10.5,27,27,25.5,9.625,0,0.5,3,9.5
MJ Santner,740,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",2,22,21,104.761904761905,16,64,80,57,80,80,177.380952380952,16,1,13,0,3.25,4,2,56,15.3333333333333,56,25,36,23.5,7.5,0,1,3.5,8.5
MK Lomror,697,Rajasthan Royals,Sunrisers Hyderabad,Sawai Mansingh Stadium,2,11,12,91.6666666666667,11,0,11,11,11,11,91.6666666666667,11,1,8,0,8,1,0,0,0,0,0,0,8,8,0,0,1,8
MK Lomror,709,Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,1,9,9,100,6,0,6,6,8.5,6,95.8333333333333,10,2,19,0,9.5,2,0,0,0,0,0,0,13.5,8.75,0,0,1.5,8
MK Lomror,749,Rajasthan Royals,Delhi Capitals,Feroz Shah Kotla,1,8,3,266.666666666667,2,0,2,4,2,2,152.777777777778,9.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5
MK Lomror,771,Rajasthan Royals,Royal Challengers Bangalore,Sheikh Zayed Stadium,1,47,39,120.512820512821,39,0,39,15.6666666666667,39,39,144.711538461539,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
MK Lomror,776,Rajasthan Royals,Mumbai Indians,Sheikh Zayed Stadium,2,11,13,84.6153846153846,8,0,8,9.5,23.5,8,132.692307692308,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
MK Lomror,779,Rajasthan Royals,Delhi Capitals,Sharjah Cricket Stadium,2,1,2,50,1,0,1,6.66666666666667,1,1.5,118.910256410257,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
MM Ali,637,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",1,9,8,112.5,6,0,6,6,6,6,112.5,9,2,19,0,4.75,4,1,31,0,31,31,31,19,4.75,0,1,4,8.5
MM Ali,643,Royal Challengers Bangalore,Mumbai Indians,M.Chinnaswamy Stadium,2,13,7,185.714285714286,7,0,7,7,7,7,149.107142857143,11,1,13,0,13,1,0,0,31,0,0,0,16,8.875,0,0.5,2.5,9.5
MM Ali,647,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2,2,8,25,2,0,2,4.5,2,2,107.738095238095,8,1,29,0,9.66666666666667,3,0,0,15.5,0,0,0,20.3333333333333,9.13888888888889,0,0.333333333333333,2.66666666666667,9
MM Ali,650,Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,1,18,9,200,9,0,9,7.5,9,9,130.803571428572,10.5,2,14,0,14,1,0,0,10.3333333333333,0,0,15.5,18.75,10.3541666666667,0,0.25,2.25,9.5
MM Ali,653,Royal Challengers Bangalore,Kolkata Knight Riders,M.Chinnaswamy Stadium,1,0,3,0,-2,0,-2,4.33333333333333,2.5,-2,104.642857142857,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
MM Ali,656,Royal Challengers Bangalore,Delhi Capitals,M.Chinnaswamy Stadium,1,32,19,168.421052631579,28,0,28,10.25,11,28,115.272556390978,12.3333333333333,2,22,0,5.5,4,1,29,0,29,14.5,20,19.4,9.38333333333333,0,0.4,2.6,8.5
MM Ali,667,Royal Challengers Bangalore,Mumbai Indians,Wankhede Stadium,1,50,32,156.25,44,0,44,17,44,25.5,121.126476906552,17.7142857142857,2,18,0,4.5,4,2,56,20,28,56,29,19.1428571428571,8.02380952380952,0,0.714285714285714,3,10
MM Ali,708,Royal Challengers Bangalore,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2,10,7,142.857142857143,4,0,4,4.33333333333333,3,3,123.842810150376,16.75,1,19,0,6.33333333333333,3,0,2,38.6666666666667,1,1,8.25,19.125,7.8125,0,0.625,3,8.5
MM Ali,714,Royal Challengers Bangalore,Delhi Daredevils,Feroz Shah Kotla,2,1,3,33.3333333333333,1,0,1,3.5,1,1,113.786201615149,15,1,25,0,6.25,4,1,27,29.6666666666667,27,27,12,19.7777777777778,7.63888888888889,0,0.666666666666667,3.11111111111111,8
MM Ali,720,Royal Challengers Bangalore,Sunrisers Hyderabad,M.Chinnaswamy Stadium,1,65,34,191.176470588235,55,0,55,23.3333333333333,22,20.3333333333333,121.525228512458,20,2,21,0,10.5,2,1,23,47.6666666666667,8.33333333333333,17.3333333333333,27.8,19.2727272727273,7.59848484848485,0,1,3,10
MM Ali,722,Royal Challengers Bangalore,Rajasthan Royals,Sawai Mansingh Stadium,2,1,2,50,1,0,1,3,5,5,115.022935011325,18.2727272727273,1,19,0,9.5,2,0,0,54.6666666666667,0,0,24.8571428571429,19.25,7.75694444444444,0,0.916666666666667,2.91666666666667,8
MM Ali,731,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,1,66,29,227.586206896552,47,0,47,26.7142857142857,47,22.5,124.403207668427,22.25,2,13,0,13,1,1,25,45.6666666666667,25,25,27.3333333333333,18.7692307692308,8.16025641025641,0,0.923076923076923,2.76923076923077,10
MM Ali,735,Royal Challengers Bangalore,Chennai Super Kings,M.Chinnaswamy Stadium,1,26,17,152.941176470588,15,0,15,25.25,20.6,10.5,126.598436037824,22.5384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
MM Ali,738,Royal Challengers Bangalore,Kings XI Punjab,M.Chinnaswamy Stadium,1,4,5,80,1,0,1,22.5555555555556,17.3333333333333,1,123.269976320837,21.2142857142857,2,22,0,7.33333333333333,3,1,25,16,56.6666666666667,19.25,27,19,8.10119047619048,0,0.928571428571429,2.78571428571429,8
MM Ali,775,Royal Challengers Bangalore,Delhi Capitals,Dubai International Cricket Stadium,2,11,13,84.6153846153846,8,0,8,3.83333333333333,8,18,120.693003540473,20.5333333333333,1,21,0,10.5,2,1,23,16.6666666666667,26,23,24.625,19.1333333333333,8.26111111111111,0,0.933333333333333,2.73333333333333,8
MR Marsh,166,Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,2,15,12,125,9,0,9,9,9,9,125,15,1,32,0,8,4,0,0,25,0,0,12.5,34.5,8.625,0,0.5,4,8.5
MR Marsh,170,Deccan Chargers,Delhi Daredevils,Feroz Shah Kotla,1,13,19,68.421052631579,11,25,36,36,36,36,96.7105263157895,14,2,19,0,9.5,2,1,31,12.5,31,31,31,29.3333333333333,8.91666666666667,0,0.666666666666667,3.33333333333333,8
MR Marsh,205,Pune Warriors,Chennai Super Kings,Dr DY Patil Sports Academy,1,11,16,68.75,6,0,6,21,6,6,87.390350877193,13,2,7,0,7,1,0,0,18.6666666666667,0,0,15.5,23.75,8.4375,0,0.5,2.75,8
MR Marsh,224,Pune Warriors,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2,2,6,33.3333333333333,2,52,54,31.5,54,31.5,73.8760964912281,10.25,1,26,0,6.5,4,2,52,10.3333333333333,26,52,25.6666666666667,24.2,8.05,0,0.8,3,8
MR Marsh,236,Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,1,37,28,132.142857142857,31,-2,29,23.6666666666667,17.5,29,85.5294486215539,15.6,2,30,0,10,3,0,-2,56.6666666666667,58,-1,9.66666666666667,25.1428571428571,8.07142857142857,0,1.14285714285714,3.14285714285714,8.5
MR Marsh,325,Pune Warriors,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2,7,3,233.333333333333,4,0,4,22.3333333333333,4,4,110.16342940685,14.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5
MR Marsh,329,Pune Warriors,Kings XI Punjab,Subrata Roy Sahara Stadium,1,15,9,166.666666666667,9,2,11,20.5,11,24.6666666666667,118.235320443967,14.2857142857143,2,24,0,6,4,0,2,51.6666666666667,18,2,7.75,23.4444444444444,7.35185185185185,0,1,3.22222222222222,8.5
MR Marsh,337,Pune Warriors,Mumbai Indians,Wankhede Stadium,2,38,26,146.153846153846,32,37,69,34,69,69,121.725136157702,17.25,1,24,0,12,2,1,37,16.3333333333333,37,37,39.8571428571429,22.2727272727273,8.01515151515151,0,0.909090909090909,2.90909090909091,10
MR Marsh,341,Pune Warriors,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",1,2,4,50,2,50,52,26.8,52,29,113.755676584624,15.5555555555556,2,35,0,8.75,4,2,50,15.6666666666667,25,50,16.2,23.3333333333333,8.07638888888889,0,1,3,8
MR Marsh,344,Pune Warriors,Sunrisers Hyderabad,Subrata Roy Sahara Stadium,2,14,13,107.692307692308,8,35,43,35.8,27,23.5,113.149339695392,15.4,1,26,0,6.5,4,1,35,31.6666666666667,35,15,39.25,23.5384615384615,7.9551282051282,0,1,3.07692307692308,8.5
MR Marsh,354,Pune Warriors,Royal Challengers Bangalore,M Chinnaswamy Stadium,2,24,24,100,18,35,53,38.6666666666667,53,53,111.953945177629,16.1818181818182,1,56,0,18.6666666666667,3,1,35,40.6666666666667,30,30,38.7777777777778,25.8571428571429,8.7202380952381,0,1,3.07142857142857,8
MR Marsh,372,Pune Warriors,Rajasthan Royals,Sawai Mansingh Stadium,1,35,22,159.090909090909,28,0,28,27,28,28,115.882025503736,17.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
